SYMBOL,EXPIRY_DT,OPEN_INT,CHG_IN_OI,TIMESTAMP,HighCOI%
BANKNIFTY,05-Mar-2020,8160.0,-400.0,05-MAR-2020,-4.901960784313726
BANKNIFTY,05-Mar-2020,48400.0,-3580.0,05-MAR-2020,-7.3966942148760335
BANKNIFTY,05-Mar-2020,3320.0,-800.0,05-MAR-2020,-24.096385542168676
BANKNIFTY,05-Mar-2020,2480.0,-560.0,05-MAR-2020,-22.58064516129032
BANKNIFTY,05-Mar-2020,1160.0,-640.0,05-MAR-2020,-55.172413793103445
BANKNIFTY,05-Mar-2020,1080.0,-560.0,05-MAR-2020,-51.85185185185185
BANKNIFTY,05-Mar-2020,6520.0,-8600.0,05-MAR-2020,-131.90184049079755
BANKNIFTY,05-Mar-2020,660.0,-1120.0,05-MAR-2020,-169.6969696969697
BANKNIFTY,05-Mar-2020,760.0,-160.0,05-MAR-2020,-21.052631578947366
BANKNIFTY,05-Mar-2020,1440.0,-460.0,05-MAR-2020,-31.944444444444443
BANKNIFTY,05-Mar-2020,520.0,-140.0,05-MAR-2020,-26.923076923076923
BANKNIFTY,05-Mar-2020,1440.0,-480.0,05-MAR-2020,-33.33333333333333
BANKNIFTY,05-Mar-2020,40.0,40.0,05-MAR-2020,100.0
BANKNIFTY,05-Mar-2020,120.0,60.0,05-MAR-2020,50.0
BANKNIFTY,05-Mar-2020,460.0,80.0,05-MAR-2020,17.391304347826086
BANKNIFTY,05-Mar-2020,100.0,100.0,05-MAR-2020,100.0
BANKNIFTY,05-Mar-2020,4460.0,-1540.0,05-MAR-2020,-34.52914798206278
BANKNIFTY,05-Mar-2020,80.0,60.0,05-MAR-2020,75.0
BANKNIFTY,05-Mar-2020,17520.0,-4300.0,05-MAR-2020,-24.54337899543379
BANKNIFTY,12-Mar-2020,11180.0,8460.0,05-MAR-2020,75.67084078711986
BANKNIFTY,12-Mar-2020,2180.0,980.0,05-MAR-2020,44.95412844036697
BANKNIFTY,12-Mar-2020,1460.0,140.0,05-MAR-2020,9.58904109589041
BANKNIFTY,12-Mar-2020,2720.0,720.0,05-MAR-2020,26.47058823529412
BANKNIFTY,12-Mar-2020,53180.0,25620.0,05-MAR-2020,48.17600601729974
BANKNIFTY,12-Mar-2020,8760.0,5880.0,05-MAR-2020,67.12328767123287
BANKNIFTY,12-Mar-2020,16140.0,12240.0,05-MAR-2020,75.8364312267658
BANKNIFTY,12-Mar-2020,53260.0,40620.0,05-MAR-2020,76.26736763049192
BANKNIFTY,12-Mar-2020,42900.0,32440.0,05-MAR-2020,75.61771561771562
BANKNIFTY,12-Mar-2020,266520.0,202560.0,05-MAR-2020,76.0018009905448
BANKNIFTY,12-Mar-2020,48940.0,25120.0,05-MAR-2020,51.3281569268492
BANKNIFTY,12-Mar-2020,82800.0,66200.0,05-MAR-2020,79.95169082125604
BANKNIFTY,12-Mar-2020,67420.0,37500.0,05-MAR-2020,55.621477306437264
BANKNIFTY,12-Mar-2020,29980.0,15780.0,05-MAR-2020,52.63509006004002
BANKNIFTY,12-Mar-2020,203340.0,116980.0,05-MAR-2020,57.52926133569392
BANKNIFTY,12-Mar-2020,35160.0,27400.0,05-MAR-2020,77.92946530147896
BANKNIFTY,12-Mar-2020,35200.0,27060.0,05-MAR-2020,76.875
BANKNIFTY,12-Mar-2020,33760.0,27520.0,05-MAR-2020,81.51658767772511
BANKNIFTY,12-Mar-2020,29980.0,25320.0,05-MAR-2020,84.45630420280187
BANKNIFTY,12-Mar-2020,276600.0,136960.0,05-MAR-2020,49.51554591467824
BANKNIFTY,12-Mar-2020,25380.0,21000.0,05-MAR-2020,82.74231678486997
BANKNIFTY,12-Mar-2020,20320.0,15420.0,05-MAR-2020,75.88582677165354
BANKNIFTY,12-Mar-2020,28440.0,22700.0,05-MAR-2020,79.81715893108297
BANKNIFTY,12-Mar-2020,14100.0,12180.0,05-MAR-2020,86.38297872340426
BANKNIFTY,12-Mar-2020,160460.0,110480.0,05-MAR-2020,68.85205035522873
BANKNIFTY,12-Mar-2020,21940.0,17160.0,05-MAR-2020,78.21330902461257
BANKNIFTY,12-Mar-2020,13500.0,8480.0,05-MAR-2020,62.81481481481481
BANKNIFTY,12-Mar-2020,4140.0,1960.0,05-MAR-2020,47.34299516908212
BANKNIFTY,12-Mar-2020,3520.0,2800.0,05-MAR-2020,79.54545454545455
BANKNIFTY,12-Mar-2020,100060.0,41320.0,05-MAR-2020,41.295222866280234
BANKNIFTY,12-Mar-2020,60.0,60.0,05-MAR-2020,100.0
BANKNIFTY,12-Mar-2020,500.0,500.0,05-MAR-2020,100.0
BANKNIFTY,12-Mar-2020,140.0,140.0,05-MAR-2020,100.0
BANKNIFTY,12-Mar-2020,36960.0,26320.0,05-MAR-2020,71.21212121212122
BANKNIFTY,12-Mar-2020,180.0,100.0,05-MAR-2020,55.55555555555556
BANKNIFTY,12-Mar-2020,64240.0,62100.0,05-MAR-2020,96.66874221668742
BANKNIFTY,12-Mar-2020,59000.0,59000.0,05-MAR-2020,100.0
BANKNIFTY,12-Mar-2020,3060.0,3060.0,05-MAR-2020,100.0
BANKNIFTY,12-Mar-2020,40.0,40.0,05-MAR-2020,100.0
BANKNIFTY,12-Mar-2020,133680.0,130740.0,05-MAR-2020,97.80071813285458
BANKNIFTY,12-Mar-2020,960.0,960.0,05-MAR-2020,100.0
BANKNIFTY,12-Mar-2020,580.0,580.0,05-MAR-2020,100.0
BANKNIFTY,12-Mar-2020,1400.0,1400.0,05-MAR-2020,100.0
BANKNIFTY,12-Mar-2020,201280.0,137780.0,05-MAR-2020,68.45190779014308
BANKNIFTY,12-Mar-2020,740.0,740.0,05-MAR-2020,100.0
BANKNIFTY,12-Mar-2020,40.0,40.0,05-MAR-2020,100.0
BANKNIFTY,12-Mar-2020,2900.0,2900.0,05-MAR-2020,100.0
BANKNIFTY,12-Mar-2020,3240.0,3240.0,05-MAR-2020,100.0
BANKNIFTY,12-Mar-2020,203980.0,171420.0,05-MAR-2020,84.03765075007354
BANKNIFTY,12-Mar-2020,8380.0,8380.0,05-MAR-2020,100.0
BANKNIFTY,12-Mar-2020,10980.0,7280.0,05-MAR-2020,66.3023679417122
BANKNIFTY,12-Mar-2020,17440.0,10740.0,05-MAR-2020,61.582568807339456
BANKNIFTY,12-Mar-2020,12420.0,11440.0,05-MAR-2020,92.10950080515298
BANKNIFTY,12-Mar-2020,236360.0,170100.0,05-MAR-2020,71.96649179218142
BANKNIFTY,12-Mar-2020,21120.0,11460.0,05-MAR-2020,54.26136363636363
BANKNIFTY,12-Mar-2020,40340.0,18040.0,05-MAR-2020,44.719881011403075
BANKNIFTY,12-Mar-2020,24500.0,18320.0,05-MAR-2020,74.77551020408163
BANKNIFTY,12-Mar-2020,26480.0,18580.0,05-MAR-2020,70.16616314199395
BANKNIFTY,12-Mar-2020,189560.0,150400.0,05-MAR-2020,79.34163325596117
BANKNIFTY,12-Mar-2020,30400.0,24960.0,05-MAR-2020,82.10526315789474
BANKNIFTY,12-Mar-2020,47080.0,44720.0,05-MAR-2020,94.98725573491929
BANKNIFTY,12-Mar-2020,48580.0,45740.0,05-MAR-2020,94.15397282832441
BANKNIFTY,12-Mar-2020,25620.0,24300.0,05-MAR-2020,94.84777517564403
BANKNIFTY,12-Mar-2020,121500.0,90500.0,05-MAR-2020,74.48559670781893
BANKNIFTY,12-Mar-2020,13160.0,11780.0,05-MAR-2020,89.51367781155015
BANKNIFTY,12-Mar-2020,19060.0,15960.0,05-MAR-2020,83.73557187827912
BANKNIFTY,12-Mar-2020,6020.0,3880.0,05-MAR-2020,64.45182724252491
BANKNIFTY,12-Mar-2020,2100.0,1460.0,05-MAR-2020,69.52380952380952
BANKNIFTY,12-Mar-2020,20280.0,14140.0,05-MAR-2020,69.72386587771203
BANKNIFTY,12-Mar-2020,2640.0,1920.0,05-MAR-2020,72.72727272727273
BANKNIFTY,12-Mar-2020,720.0,600.0,05-MAR-2020,83.33333333333334
BANKNIFTY,12-Mar-2020,1320.0,1140.0,05-MAR-2020,86.36363636363636
BANKNIFTY,12-Mar-2020,600.0,600.0,05-MAR-2020,100.0
BANKNIFTY,12-Mar-2020,16760.0,12360.0,05-MAR-2020,73.74701670644392
BANKNIFTY,12-Mar-2020,120.0,40.0,05-MAR-2020,33.33333333333333
BANKNIFTY,12-Mar-2020,380.0,120.0,05-MAR-2020,31.57894736842105
BANKNIFTY,12-Mar-2020,600.0,540.0,05-MAR-2020,90.0
BANKNIFTY,12-Mar-2020,140.0,120.0,05-MAR-2020,85.71428571428571
BANKNIFTY,12-Mar-2020,5280.0,4760.0,05-MAR-2020,90.15151515151516
BANKNIFTY,12-Mar-2020,60.0,60.0,05-MAR-2020,100.0
BANKNIFTY,12-Mar-2020,80.0,80.0,05-MAR-2020,100.0
BANKNIFTY,12-Mar-2020,180.0,180.0,05-MAR-2020,100.0
BANKNIFTY,12-Mar-2020,10080.0,8780.0,05-MAR-2020,87.10317460317461
BANKNIFTY,12-Mar-2020,20.0,20.0,05-MAR-2020,100.0
BANKNIFTY,12-Mar-2020,500.0,500.0,05-MAR-2020,100.0
BANKNIFTY,12-Mar-2020,80.0,80.0,05-MAR-2020,100.0
BANKNIFTY,12-Mar-2020,20.0,20.0,05-MAR-2020,100.0
BANKNIFTY,12-Mar-2020,1280.0,1180.0,05-MAR-2020,92.1875
BANKNIFTY,19-Mar-2020,20.0,20.0,05-MAR-2020,100.0
BANKNIFTY,19-Mar-2020,60.0,60.0,05-MAR-2020,100.0
BANKNIFTY,19-Mar-2020,100.0,100.0,05-MAR-2020,100.0
BANKNIFTY,19-Mar-2020,20.0,20.0,05-MAR-2020,100.0
BANKNIFTY,19-Mar-2020,1120.0,1100.0,05-MAR-2020,98.21428571428571
BANKNIFTY,19-Mar-2020,100.0,100.0,05-MAR-2020,100.0
BANKNIFTY,19-Mar-2020,2120.0,1120.0,05-MAR-2020,52.83018867924528
BANKNIFTY,19-Mar-2020,1040.0,1040.0,05-MAR-2020,100.0
BANKNIFTY,19-Mar-2020,160.0,160.0,05-MAR-2020,100.0
BANKNIFTY,19-Mar-2020,20.0,20.0,05-MAR-2020,100.0
BANKNIFTY,19-Mar-2020,400.0,400.0,05-MAR-2020,100.0
BANKNIFTY,26-Mar-2020,3680.0,320.0,05-MAR-2020,8.695652173913043
BANKNIFTY,26-Mar-2020,60.0,20.0,05-MAR-2020,33.33333333333333
BANKNIFTY,26-Mar-2020,16720.0,-100.0,05-MAR-2020,-0.5980861244019139
BANKNIFTY,26-Mar-2020,2160.0,280.0,05-MAR-2020,12.962962962962962
BANKNIFTY,26-Mar-2020,120.0,-40.0,05-MAR-2020,-33.33333333333333
BANKNIFTY,26-Mar-2020,87120.0,6440.0,05-MAR-2020,7.392102846648302
BANKNIFTY,26-Mar-2020,460.0,-40.0,05-MAR-2020,-8.695652173913043
BANKNIFTY,26-Mar-2020,1460.0,40.0,05-MAR-2020,2.73972602739726
BANKNIFTY,26-Mar-2020,680.0,-500.0,05-MAR-2020,-73.52941176470588
BANKNIFTY,26-Mar-2020,560.0,-360.0,05-MAR-2020,-64.28571428571429
BANKNIFTY,26-Mar-2020,29420.0,860.0,05-MAR-2020,2.9231815091774305
BANKNIFTY,26-Mar-2020,1440.0,-820.0,05-MAR-2020,-56.94444444444444
BANKNIFTY,26-Mar-2020,2880.0,1000.0,05-MAR-2020,34.72222222222222
BANKNIFTY,26-Mar-2020,5600.0,-200.0,05-MAR-2020,-3.571428571428571
BANKNIFTY,26-Mar-2020,4640.0,-40.0,05-MAR-2020,-0.8620689655172413
BANKNIFTY,26-Mar-2020,131440.0,5480.0,05-MAR-2020,4.169202678027998
BANKNIFTY,26-Mar-2020,3780.0,-700.0,05-MAR-2020,-18.51851851851852
BANKNIFTY,26-Mar-2020,8020.0,280.0,05-MAR-2020,3.4912718204488775
BANKNIFTY,26-Mar-2020,4900.0,20.0,05-MAR-2020,0.40816326530612246
BANKNIFTY,26-Mar-2020,6260.0,-1300.0,05-MAR-2020,-20.766773162939298
BANKNIFTY,26-Mar-2020,127280.0,120.0,05-MAR-2020,0.09428032683846638
BANKNIFTY,26-Mar-2020,7840.0,-460.0,05-MAR-2020,-5.86734693877551
BANKNIFTY,26-Mar-2020,4460.0,100.0,05-MAR-2020,2.242152466367713
BANKNIFTY,26-Mar-2020,2180.0,-400.0,05-MAR-2020,-18.34862385321101
BANKNIFTY,26-Mar-2020,187120.0,19260.0,05-MAR-2020,10.292860196665242
BANKNIFTY,26-Mar-2020,3580.0,40.0,05-MAR-2020,1.1173184357541899
BANKNIFTY,26-Mar-2020,7760.0,-1400.0,05-MAR-2020,-18.04123711340206
BANKNIFTY,26-Mar-2020,8140.0,980.0,05-MAR-2020,12.039312039312039
BANKNIFTY,26-Mar-2020,7380.0,520.0,05-MAR-2020,7.046070460704606
BANKNIFTY,26-Mar-2020,144300.0,-20960.0,05-MAR-2020,-14.525294525294525
BANKNIFTY,26-Mar-2020,6820.0,-120.0,05-MAR-2020,-1.7595307917888565
BANKNIFTY,26-Mar-2020,6540.0,-180.0,05-MAR-2020,-2.7522935779816518
BANKNIFTY,26-Mar-2020,8260.0,-180.0,05-MAR-2020,-2.1791767554479415
BANKNIFTY,26-Mar-2020,174540.0,60.0,05-MAR-2020,0.034376074252320386
BANKNIFTY,26-Mar-2020,1880.0,-40.0,05-MAR-2020,-2.127659574468085
BANKNIFTY,26-Mar-2020,2260.0,-320.0,05-MAR-2020,-14.15929203539823
BANKNIFTY,26-Mar-2020,5160.0,700.0,05-MAR-2020,13.565891472868216
BANKNIFTY,26-Mar-2020,1940.0,-20.0,05-MAR-2020,-1.0309278350515463
BANKNIFTY,26-Mar-2020,96720.0,6240.0,05-MAR-2020,6.451612903225806
BANKNIFTY,26-Mar-2020,1920.0,200.0,05-MAR-2020,10.416666666666668
BANKNIFTY,26-Mar-2020,1920.0,120.0,05-MAR-2020,6.25
BANKNIFTY,26-Mar-2020,3080.0,200.0,05-MAR-2020,6.493506493506493
BANKNIFTY,26-Mar-2020,1540.0,-20.0,05-MAR-2020,-1.2987012987012987
BANKNIFTY,26-Mar-2020,157480.0,24580.0,05-MAR-2020,15.608331216662434
BANKNIFTY,26-Mar-2020,30280.0,1400.0,05-MAR-2020,4.623513870541611
BANKNIFTY,26-Mar-2020,39000.0,18260.0,05-MAR-2020,46.820512820512825
BANKNIFTY,26-Mar-2020,10460.0,40.0,05-MAR-2020,0.3824091778202677
BANKNIFTY,26-Mar-2020,3780.0,-260.0,05-MAR-2020,-6.878306878306878
BANKNIFTY,26-Mar-2020,3140.0,3140.0,05-MAR-2020,100.0
BANKNIFTY,26-Mar-2020,460.0,460.0,05-MAR-2020,100.0
BANKNIFTY,26-Mar-2020,2540.0,220.0,05-MAR-2020,8.661417322834646
BANKNIFTY,26-Mar-2020,40680.0,14460.0,05-MAR-2020,35.54572271386431
BANKNIFTY,26-Mar-2020,6760.0,-180.0,05-MAR-2020,-2.6627218934911245
BANKNIFTY,26-Mar-2020,21040.0,-2760.0,05-MAR-2020,-13.11787072243346
BANKNIFTY,26-Mar-2020,100.0,20.0,05-MAR-2020,20.0
BANKNIFTY,26-Mar-2020,125920.0,-11260.0,05-MAR-2020,-8.942185514612452
BANKNIFTY,26-Mar-2020,73040.0,2700.0,05-MAR-2020,3.6966046002190582
BANKNIFTY,26-Mar-2020,1940.0,-160.0,05-MAR-2020,-8.24742268041237
BANKNIFTY,26-Mar-2020,1500.0,500.0,05-MAR-2020,33.33333333333333
BANKNIFTY,26-Mar-2020,2160.0,300.0,05-MAR-2020,13.88888888888889
BANKNIFTY,26-Mar-2020,1540.0,-360.0,05-MAR-2020,-23.376623376623375
BANKNIFTY,26-Mar-2020,184180.0,-8300.0,05-MAR-2020,-4.5064610706917145
BANKNIFTY,26-Mar-2020,2920.0,-60.0,05-MAR-2020,-2.054794520547945
BANKNIFTY,26-Mar-2020,3340.0,-140.0,05-MAR-2020,-4.191616766467066
BANKNIFTY,26-Mar-2020,2140.0,220.0,05-MAR-2020,10.2803738317757
BANKNIFTY,26-Mar-2020,2200.0,500.0,05-MAR-2020,22.727272727272727
BANKNIFTY,26-Mar-2020,161640.0,-23500.0,05-MAR-2020,-14.538480574115317
BANKNIFTY,26-Mar-2020,4740.0,2140.0,05-MAR-2020,45.14767932489451
BANKNIFTY,26-Mar-2020,5400.0,1160.0,05-MAR-2020,21.48148148148148
BANKNIFTY,26-Mar-2020,5180.0,2800.0,05-MAR-2020,54.054054054054056
BANKNIFTY,26-Mar-2020,2480.0,-2120.0,05-MAR-2020,-85.48387096774194
BANKNIFTY,26-Mar-2020,102820.0,8040.0,05-MAR-2020,7.81949037152305
BANKNIFTY,26-Mar-2020,4360.0,40.0,05-MAR-2020,0.9174311926605505
BANKNIFTY,26-Mar-2020,3000.0,60.0,05-MAR-2020,2.0
BANKNIFTY,26-Mar-2020,3800.0,60.0,05-MAR-2020,1.5789473684210527
BANKNIFTY,26-Mar-2020,113680.0,38260.0,05-MAR-2020,33.65587614356087
BANKNIFTY,26-Mar-2020,2600.0,320.0,05-MAR-2020,12.307692307692308
BANKNIFTY,26-Mar-2020,1500.0,60.0,05-MAR-2020,4.0
BANKNIFTY,26-Mar-2020,1520.0,280.0,05-MAR-2020,18.421052631578945
BANKNIFTY,26-Mar-2020,141260.0,8880.0,05-MAR-2020,6.28628061730143
BANKNIFTY,26-Mar-2020,171340.0,-20.0,05-MAR-2020,-0.01167269756040621
BANKNIFTY,26-Mar-2020,98300.0,2340.0,05-MAR-2020,2.380467955239064
BANKNIFTY,26-Mar-2020,2900.0,-20.0,05-MAR-2020,-0.6896551724137931
BANKNIFTY,26-Mar-2020,74960.0,1240.0,05-MAR-2020,1.6542155816435433
BANKNIFTY,26-Mar-2020,1420.0,160.0,05-MAR-2020,11.267605633802818
BANKNIFTY,26-Mar-2020,840.0,60.0,05-MAR-2020,7.142857142857142
BANKNIFTY,26-Mar-2020,36720.0,780.0,05-MAR-2020,2.1241830065359477
BANKNIFTY,26-Mar-2020,44540.0,2040.0,05-MAR-2020,4.580152671755725
BANKNIFTY,26-Mar-2020,11840.0,-160.0,05-MAR-2020,-1.3513513513513513
BANKNIFTY,26-Mar-2020,34980.0,21340.0,05-MAR-2020,61.0062893081761
BANKNIFTY,26-Mar-2020,3740.0,-40.0,05-MAR-2020,-1.06951871657754
BANKNIFTY,30-Apr-2020,180.0,20.0,05-MAR-2020,11.11111111111111
BANKNIFTY,30-Apr-2020,4640.0,2740.0,05-MAR-2020,59.05172413793104
BANKNIFTY,30-Apr-2020,5200.0,4840.0,05-MAR-2020,93.07692307692308
BANKNIFTY,30-Apr-2020,2440.0,460.0,05-MAR-2020,18.852459016393443
BANKNIFTY,30-Apr-2020,900.0,100.0,05-MAR-2020,11.11111111111111
BANKNIFTY,30-Apr-2020,3060.0,-60.0,05-MAR-2020,-1.9607843137254901
BANKNIFTY,30-Apr-2020,2440.0,260.0,05-MAR-2020,10.655737704918032
BANKNIFTY,30-Apr-2020,660.0,180.0,05-MAR-2020,27.27272727272727
BANKNIFTY,30-Apr-2020,4260.0,-220.0,05-MAR-2020,-5.164319248826291
BANKNIFTY,30-Apr-2020,140.0,60.0,05-MAR-2020,42.857142857142854
BANKNIFTY,30-Apr-2020,55000.0,740.0,05-MAR-2020,1.3454545454545455
BANKNIFTY,30-Apr-2020,340.0,120.0,05-MAR-2020,35.294117647058826
BANKNIFTY,28-May-2020,120.0,60.0,05-MAR-2020,50.0
NIFTY,05-Mar-2020,1125.0,1125.0,05-MAR-2020,100.0
NIFTY,05-Mar-2020,1500.0,1500.0,05-MAR-2020,100.0
NIFTY,05-Mar-2020,150.0,-150.0,05-MAR-2020,-100.0
NIFTY,05-Mar-2020,750.0,-75.0,05-MAR-2020,-10.0
NIFTY,05-Mar-2020,75.0,75.0,05-MAR-2020,100.0
NIFTY,05-Mar-2020,5775.0,-4275.0,05-MAR-2020,-74.02597402597402
NIFTY,05-Mar-2020,1575.0,-375.0,05-MAR-2020,-23.809523809523807
NIFTY,05-Mar-2020,3225.0,450.0,05-MAR-2020,13.953488372093023
NIFTY,05-Mar-2020,525.0,375.0,05-MAR-2020,71.42857142857143
NIFTY,05-Mar-2020,5250.0,-225.0,05-MAR-2020,-4.285714285714286
NIFTY,05-Mar-2020,2775.0,-300.0,05-MAR-2020,-10.81081081081081
