Time,Identifier,Type,OPTION TYPE,openInterest,changeinOpenInterest,totalTradedVolume,lastPrice,change,impliedVolatility,strikePrice,underlyingValue
12:15:33,9100_PE,PE,ITM,13425,-1200,167,571.15,-295.05,123.93,9100,8557.8
12:15:33,9200_PE,PE,ITM,11325,-600,80,660.2,-316.15,113.75,9200,8557.8
12:15:33,9300_PE,PE,ITM,6525,75,23,797.8,-266.3,96.99,9300,8557.8
12:18:35,7800_CE,CE,ITM,6525,-2700,167,765.65,245.4,133.43,7800,8563.45
12:18:35,7900_CE,CE,ITM,5400,1275,142,660,192.15,0,7900,8563.45
12:18:35,8000_CE,CE,ITM,194850,-20925,4402,578.2,182.15,95.26,8000,8563.45
12:18:35,8100_CE,CE,ITM,22350,-29475,1913,483.9,153.9,90.1,8100,8563.45
12:18:35,8200_CE,CE,ITM,50025,-28950,10983,397,128.95,86.91,8200,8563.45
12:18:35,8300_CE,CE,ITM,163725,24900,29855,316.05,102.15,87.83,8300,8563.45
12:18:35,8400_CE,CE,ITM,333975,50700,72699,243.3,78.95,89.53,8400,8563.45
12:18:35,8500_CE,CE,ITM,1022625,246525,210158,183.85,60.1,90.46,8500,8563.45
12:18:35,8600_CE,CE,OTM,653025,306975,157851,131.15,41,89.56,8600,8563.45
12:18:35,8700_CE,CE,OTM,674400,177900,152529,88.15,23.75,88.44,8700,8563.45
12:18:35,8800_CE,CE,OTM,806250,448275,152976,55.9,7.75,87.72,8800,8563.45
12:18:35,8900_CE,CE,OTM,425100,186300,78605,32.65,-3.7,87.52,8900,8563.45
12:18:35,9000_CE,CE,OTM,1743225,349425,172716,18.6,-9.1,87.46,9000,8563.45
12:18:35,9100_CE,CE,OTM,502725,200250,53111,9.75,-11,86.47,9100,8563.45
12:18:35,9200_CE,CE,OTM,622425,95325,45287,5.05,-10.65,85.77,9200,8563.45
12:18:35,9300_CE,CE,OTM,348000,-10500,20327,3.05,-8.7,87.2,9300,8563.45
12:18:35,7800_PE,PE,OTM,487125,158025,51392,7.45,-89.2,103.3,7800,8563.45
12:18:35,7900_PE,PE,OTM,398325,202125,48802,10.55,-108.8,100.28,7900,8563.45
12:18:35,8000_PE,PE,OTM,1852350,813450,190709,15.65,-132.5,97.61,8000,8563.45
12:18:35,8100_PE,PE,OTM,519075,315000,73173,22.2,-158.6,94.54,8100,8563.45
12:18:35,8200_PE,PE,OTM,910950,680100,116704,33.5,-185.65,92.84,8200,8563.45
12:18:35,8300_PE,PE,OTM,819675,585300,106198,52.45,-212.2,92.63,8300,8563.45
12:18:35,8400_PE,PE,OTM,1141575,874275,115126,80,-234.45,93.5,8400,8563.45
12:18:35,8500_PE,PE,OTM,1186425,553275,92896,117,-255.95,93.58,8500,8563.45
12:18:35,8600_PE,PE,ITM,201825,108000,20191,165,-274.1,93.88,8600,8563.45
12:18:35,8700_PE,PE,ITM,145500,64950,6329,223,-293.9,92.88,8700,8563.45
12:18:35,8800_PE,PE,ITM,68925,20100,2200,291.3,-305.4,90.98,8800,8563.45
12:18:35,8900_PE,PE,ITM,58425,-2775,854,375,-311.4,100.62,8900,8563.45
12:18:35,9000_PE,PE,ITM,231150,-3675,3110,455,-323.75,91.21,9000,8563.45
12:18:35,9100_PE,PE,ITM,13875,-750,171,564.55,-301.65,123.93,9100,8563.45
12:18:35,9200_PE,PE,ITM,11475,-450,82,660.2,-316.15,113.75,9200,8563.45
12:18:35,9300_PE,PE,ITM,6525,75,23,797.8,-266.3,96.99,9300,8563.45
12:21:37,7800_CE,CE,ITM,6450,-2775,171,760.4,240.15,133.43,7800,8587.05
12:21:37,7900_CE,CE,ITM,5025,900,143,679.7,211.85,0,7900,8587.05
12:21:37,8000_CE,CE,ITM,195900,-19875,4471,570.6,174.55,95.26,8000,8587.05
12:21:37,8100_CE,CE,ITM,22350,-29475,1922,481.4,151.4,90.1,8100,8587.05
12:21:37,8200_CE,CE,ITM,49200,-29775,11106,390.7,122.65,86.91,8200,8587.05
12:21:37,8300_CE,CE,ITM,163350,24525,30183,308,94.1,87.83,8300,8587.05
12:21:37,8400_CE,CE,ITM,327675,44400,74108,237.75,73.4,89.53,8400,8587.05
12:21:37,8500_CE,CE,ITM,1001325,225225,214687,176.3,52.55,90.46,8500,8587.05
12:21:37,8600_CE,CE,OTM,631875,285825,162211,128.6,38.45,89.56,8600,8587.05
12:21:37,8700_CE,CE,OTM,678825,182325,156996,84,19.6,88.44,8700,8587.05
12:21:37,8800_CE,CE,OTM,762375,404400,157316,53,4.85,87.72,8800,8587.05
12:21:37,8900_CE,CE,OTM,417900,179100,81248,31.3,-5.05,87.52,8900,8587.05
12:21:37,9000_CE,CE,OTM,1717200,323400,178496,17.55,-10.15,87.46,9000,8587.05
12:21:37,9100_CE,CE,OTM,504375,201900,55299,9,-11.75,86.47,9100,8587.05
12:21:37,9200_CE,CE,OTM,622425,95325,46568,4.85,-10.85,85.77,9200,8587.05
12:21:37,9300_CE,CE,OTM,340575,-17925,20960,3.05,-8.7,87.2,9300,8587.05
12:21:37,7800_PE,PE,OTM,489375,160275,52044,7.75,-88.9,103.3,7800,8587.05
12:21:37,7900_PE,PE,OTM,398550,202350,49640,10.9,-108.45,100.28,7900,8587.05
12:21:37,8000_PE,PE,OTM,1845150,806250,193813,16.35,-131.8,97.61,8000,8587.05
12:21:37,8100_PE,PE,OTM,509700,305625,74852,23.65,-157.15,94.54,8100,8587.05
12:21:37,8200_PE,PE,OTM,891600,660750,120468,35.15,-184,92.84,8200,8587.05
12:21:37,8300_PE,PE,OTM,810450,576075,109261,56,-208.65,92.63,8300,8587.05
12:21:37,8400_PE,PE,OTM,1141650,874350,118899,84.95,-229.5,93.5,8400,8587.05
12:21:37,8500_PE,PE,OTM,1200975,567825,95900,120.5,-252.45,93.58,8500,8587.05
12:21:37,8600_PE,PE,ITM,209100,115275,21246,173,-266.1,93.88,8600,8587.05
12:21:37,8700_PE,PE,ITM,150825,70275,6662,229.05,-287.85,92.88,8700,8587.05
12:21:37,8800_PE,PE,ITM,69825,21000,2278,300.2,-296.5,90.98,8800,8587.05
12:21:37,8900_PE,PE,ITM,58500,-2700,857,366,-320.4,100.62,8900,8587.05
12:21:37,9000_PE,PE,ITM,234225,-600,3294,463,-315.75,91.21,9000,8587.05
12:21:37,9100_PE,PE,ITM,13875,-750,178,544.5,-321.7,123.93,9100,8587.05
12:21:37,9200_PE,PE,ITM,11475,-450,82,653.65,-322.7,113.75,9200,8587.05
12:21:37,9300_PE,PE,ITM,6525,75,23,797.8,-266.3,96.99,9300,8587.05
12:24:39,7800_CE,CE,ITM,6450,-2775,173,771.2,250.95,133.43,7800,8576.75
12:24:39,7900_CE,CE,ITM,5025,900,144,660.1,192.25,0,7900,8590.95
12:24:39,8000_CE,CE,ITM,195150,-20625,4496,568,171.95,95.26,8000,8590.95
12:24:39,8100_CE,CE,ITM,22350,-29475,1923,478.8,148.8,90.1,8100,8590.95
12:24:39,8200_CE,CE,ITM,49575,-29400,11135,386.15,118.1,86.91,8200,8576.75
12:24:39,8300_CE,CE,ITM,162225,23400,30319,305.8,91.9,87.83,8300,8590.95
12:24:39,8400_CE,CE,ITM,314700,31425,74555,235,70.65,89.53,8400,8576.75
12:24:39,8500_CE,CE,ITM,990225,214125,217412,174.55,50.8,90.46,8500,8576.75
12:24:39,8600_CE,CE,OTM,638250,292200,164807,123.75,33.6,89.56,8600,8576.75
12:24:39,8700_CE,CE,OTM,679425,182925,158487,82.55,18.15,88.44,8700,8590.95
12:24:39,8800_CE,CE,OTM,762150,404175,159739,52,3.85,87.72,8800,8576.75
12:24:39,8900_CE,CE,OTM,405450,166650,82473,30.8,-5.55,87.52,8900,8576.75
12:24:39,9000_CE,CE,OTM,1707225,313425,181584,17.55,-10.15,87.46,9000,8576.75
12:24:39,9100_CE,CE,OTM,518250,215775,55861,8.75,-12,86.47,9100,8590.95
12:24:39,9200_CE,CE,OTM,623550,96450,47234,4.65,-11.05,85.77,9200,8576.75
12:24:39,9300_CE,CE,OTM,331425,-27075,21275,2.9,-8.85,87.2,9300,8576.75
12:24:39,7800_PE,PE,OTM,496650,167550,52295,8.1,-88.55,103.3,7800,8590.95
12:24:39,7900_PE,PE,OTM,401025,204825,49948,11.55,-107.8,100.28,7900,8590.95
12:24:39,8000_PE,PE,OTM,1840800,801900,196031,16.75,-131.4,97.61,8000,8576.75
12:24:39,8100_PE,PE,OTM,503625,299550,75335,24,-156.8,94.54,8100,8590.95
12:24:39,8200_PE,PE,OTM,884325,653475,122242,35.85,-183.3,92.84,8200,8576.75
12:24:39,8300_PE,PE,OTM,807450,573075,111069,56.1,-208.55,92.63,8300,8576.75
12:24:39,8400_PE,PE,OTM,1133100,865800,122041,84.75,-229.7,93.5,8400,8576.75
12:24:39,8500_PE,PE,OTM,1213275,580125,98100,124.2,-248.75,93.58,8500,8576.75
12:24:39,8600_PE,PE,ITM,233400,139575,22177,171.75,-267.35,93.88,8600,8576.75
12:24:39,8700_PE,PE,ITM,154275,73725,6796,231.8,-285.1,92.88,8700,8576.75
12:24:39,8800_PE,PE,ITM,70500,21675,2317,298.15,-298.55,90.98,8800,8576.75
12:24:39,8900_PE,PE,ITM,58500,-2700,863,378.15,-308.25,100.62,8900,8576.75
12:24:39,9000_PE,PE,ITM,237150,2325,3380,461.65,-317.1,91.21,9000,8576.75
12:24:39,9100_PE,PE,ITM,13650,-975,188,559.6,-306.6,123.93,9100,8576.75
12:24:39,9200_PE,PE,ITM,11475,-450,85,653.65,-322.7,113.75,9200,8590.95
12:24:39,9300_PE,PE,ITM,6525,75,23,797.8,-266.3,96.99,9300,8590.95
12:27:41,7800_CE,CE,ITM,6450,-2775,173,771.2,250.95,133.43,7800,8554
12:27:41,7900_CE,CE,ITM,5025,900,144,660.1,192.25,0,7900,8554
12:27:41,8000_CE,CE,ITM,193050,-22725,4554,554.1,158.05,95.26,8000,8554
12:27:41,8100_CE,CE,ITM,22575,-29250,1928,468,138,90.1,8100,8554
12:27:41,8200_CE,CE,ITM,50475,-28500,11178,374.5,106.45,86.91,8200,8554
12:27:41,8300_CE,CE,ITM,162150,23325,30498,300,86.1,87.83,8300,8554
12:27:41,8400_CE,CE,ITM,312075,28800,75078,227.4,63.05,89.53,8400,8554
12:27:41,8500_CE,CE,ITM,1001925,225825,218972,168,44.25,90.46,8500,8554
12:27:41,8600_CE,CE,OTM,648675,302625,166375,120.9,30.75,89.56,8600,8554
12:27:41,8700_CE,CE,OTM,692025,195525,160711,79.45,15.05,88.44,8700,8554
12:27:41,8800_CE,CE,OTM,766200,408225,161353,50.1,1.95,87.72,8800,8554
12:27:41,8900_CE,CE,OTM,405900,167100,83204,29.9,-6.45,87.52,8900,8554
12:27:41,9000_CE,CE,OTM,1703475,309675,183317,16.75,-10.95,87.46,9000,8554
12:27:41,9100_CE,CE,OTM,537525,235050,57028,8.7,-12.05,86.47,9100,8554
12:27:41,9200_CE,CE,OTM,629700,102600,47820,4.7,-11,85.77,9200,8554
12:27:41,9300_CE,CE,OTM,336975,-21525,21457,3,-8.75,87.2,9300,8554
12:27:41,7800_PE,PE,OTM,498525,169425,52798,9.15,-87.5,103.3,7800,8554
12:27:41,7900_PE,PE,OTM,399675,203475,50483,12.2,-107.15,100.28,7900,8554
12:27:41,8000_PE,PE,OTM,1843725,804825,197600,18.1,-130.05,97.61,8000,8554
12:27:41,8100_PE,PE,OTM,506475,302400,76738,25.5,-155.3,94.54,8100,8554
12:27:41,8200_PE,PE,OTM,881700,650850,123288,37.7,-181.45,92.84,8200,8554
12:27:41,8300_PE,PE,OTM,794850,560475,112238,57.75,-206.9,92.63,8300,8554
12:27:41,8400_PE,PE,OTM,1137150,869850,123585,87.9,-226.55,93.5,8400,8554
12:27:41,8500_PE,PE,OTM,1222800,589650,99654,124.85,-248.1,93.58,8500,8554
12:27:41,8600_PE,PE,ITM,237150,143325,23080,177.45,-261.65,93.88,8600,8554
12:27:41,8700_PE,PE,ITM,154725,74175,6890,235.6,-281.3,92.88,8700,8554
12:27:41,8800_PE,PE,ITM,70575,21750,2347,309,-287.7,90.98,8800,8554
12:27:41,8900_PE,PE,ITM,58350,-2850,876,386.6,-299.8,100.62,8900,8554
12:27:41,9000_PE,PE,ITM,239775,4950,3430,473.6,-305.15,91.21,9000,8554
12:27:41,9100_PE,PE,ITM,13650,-975,190,559.6,-306.6,123.93,9100,8554
12:27:41,9200_PE,PE,ITM,11475,-450,85,653.65,-322.7,113.75,9200,8554
12:27:41,9300_PE,PE,ITM,6450,0,24,769.1,-295,96.99,9300,8554
12:30:43,7800_CE,CE,ITM,6450,-2775,173,751.25,231,133.43,7800,8571.25
12:30:43,7900_CE,CE,ITM,5025,900,144,649.4,181.55,0,7900,8571.25
12:30:43,8000_CE,CE,ITM,190800,-24975,4640,556.1,160.05,95.26,8000,8571.25
12:30:43,8100_CE,CE,ITM,22575,-29250,1932,467.45,137.45,90.1,8100,8571.25
12:30:43,8200_CE,CE,ITM,49050,-29925,11187,375.45,107.4,86.91,8200,8571.25
12:30:43,8300_CE,CE,ITM,161250,22425,30522,294.95,81.05,87.83,8300,8571.25
12:30:43,8400_CE,CE,ITM,312600,29325,75362,224.85,60.5,89.53,8400,8571.25
12:30:43,8500_CE,CE,ITM,990225,214125,219870,165.65,41.9,90.46,8500,8571.25
12:30:43,8600_CE,CE,OTM,650100,304050,167567,115.35,25.2,89.56,8600,8571.25
12:30:43,8700_CE,CE,OTM,691725,195225,161601,77,12.6,88.44,8700,8571.25
12:30:43,8800_CE,CE,OTM,778950,420975,162565,47.5,-0.65,87.72,8800,8571.25
12:30:43,8900_CE,CE,OTM,398925,160125,83890,27.65,-8.7,87.52,8900,8571.25
12:30:43,9000_CE,CE,OTM,1686075,292275,184683,15.7,-12,87.46,9000,8571.25
12:30:43,9100_CE,CE,OTM,545775,243300,57640,7.85,-12.9,86.47,9100,8571.25
12:30:43,9200_CE,CE,OTM,620550,93450,48216,4.3,-11.4,85.77,9200,8571.25
12:30:43,9300_CE,CE,OTM,334725,-23775,21545,2.85,-8.9,87.2,9300,8571.25
12:30:43,7800_PE,PE,OTM,494475,165375,53084,9.25,-87.4,103.3,7800,8571.25
12:30:43,7900_PE,PE,OTM,393225,197025,50717,12.8,-106.55,100.28,7900,8571.25
12:30:43,8000_PE,PE,OTM,1832475,793575,199030,18.3,-129.85,97.61,8000,8571.25
12:30:43,8100_PE,PE,OTM,480150,276075,77379,25.9,-154.9,94.54,8100,8571.25
12:30:43,8200_PE,PE,OTM,875250,644400,124284,37.75,-181.4,92.84,8200,8571.25
12:30:43,8300_PE,PE,OTM,828225,593850,113195,57.4,-207.25,92.63,8300,8571.25
12:30:43,8400_PE,PE,OTM,1118700,851400,124890,87.95,-226.5,93.5,8400,8571.25
12:30:43,8500_PE,PE,OTM,1215150,582000,100874,128.8,-244.15,93.58,8500,8571.25
12:30:43,8600_PE,PE,ITM,225900,132075,23340,179.8,-259.3,93.88,8600,8571.25
12:30:43,8700_PE,PE,ITM,152400,71850,6933,239.75,-277.15,92.88,8700,8571.25
12:30:43,8800_PE,PE,ITM,70575,21750,2354,311.3,-285.4,90.98,8800,8571.25
12:30:43,8900_PE,PE,ITM,58350,-2850,880,390.25,-296.15,100.62,8900,8571.25
12:30:43,9000_PE,PE,ITM,232575,-2250,3440,470.05,-308.7,91.21,9000,8571.25
12:30:43,9100_PE,PE,ITM,13650,-975,190,559.6,-306.6,123.93,9100,8571.25
12:30:43,9200_PE,PE,ITM,11475,-450,85,653.65,-322.7,113.75,9200,8571.25
12:30:43,9300_PE,PE,ITM,6450,0,24,769.1,-295,96.99,9300,8571.25
12:33:45,7800_CE,CE,ITM,6450,-2775,175,751.1,230.85,133.43,7800,8567.3
12:33:45,7900_CE,CE,ITM,5100,975,145,649.4,181.55,0,7900,8567.3
12:33:45,8000_CE,CE,ITM,190500,-25275,4701,562,165.95,95.26,8000,8567.3
12:33:45,8100_CE,CE,ITM,22575,-29250,1932,467.45,137.45,90.1,8100,8567.3
12:33:45,8200_CE,CE,ITM,49125,-29850,11225,377.55,109.5,86.91,8200,8567.3
12:33:45,8300_CE,CE,ITM,163050,24225,30678,297.45,83.55,87.83,8300,8567.3
12:33:45,8400_CE,CE,ITM,314325,31050,75711,228.8,64.45,89.53,8400,8567.3
12:33:45,8500_CE,CE,ITM,994500,218400,221697,168.15,44.4,90.46,8500,8567.3
12:33:45,8600_CE,CE,OTM,664350,318300,169507,118,27.85,89.56,8600,8567.3
12:33:45,8700_CE,CE,OTM,698700,202200,163555,78.45,14.05,88.44,8700,8567.3
12:33:45,8800_CE,CE,OTM,779775,421800,164658,48.7,0.55,87.72,8800,8567.3
12:33:45,8900_CE,CE,OTM,409050,170250,85324,28.25,-8.1,87.52,8900,8567.3
12:33:45,9000_CE,CE,OTM,1686975,293175,187718,15.75,-11.95,87.46,9000,8567.3
12:33:45,9100_CE,CE,OTM,545925,243450,58538,7.75,-13,86.47,9100,8567.3
12:33:45,9200_CE,CE,OTM,616650,89550,48893,4.15,-11.55,85.77,9200,8567.3
12:33:45,9300_CE,CE,OTM,332475,-26025,21795,2.65,-9.1,87.2,9300,8567.3
12:33:45,7800_PE,PE,OTM,489300,160200,53395,9.15,-87.5,103.3,7800,8567.3
12:33:45,7900_PE,PE,OTM,387750,191550,51100,12.65,-106.7,100.28,7900,8567.3
12:33:45,8000_PE,PE,OTM,1826175,787275,201363,18.3,-129.85,97.61,8000,8567.3
12:33:45,8100_PE,PE,OTM,469950,265875,78567,26,-154.8,94.54,8100,8567.3
12:33:45,8200_PE,PE,OTM,865950,635100,126234,37.9,-181.25,92.84,8200,8567.3
12:33:45,8300_PE,PE,OTM,831375,597000,115019,58,-206.65,92.63,8300,8567.3
12:33:45,8400_PE,PE,OTM,1130175,862875,127249,87.5,-226.95,93.5,8400,8567.3
12:33:45,8500_PE,PE,OTM,1219425,586275,102704,127.05,-245.9,93.58,8500,8567.3
12:33:45,8600_PE,PE,ITM,232500,138675,23911,178.25,-260.85,93.88,8600,8567.3
12:33:45,8700_PE,PE,ITM,152325,71775,7023,236.35,-280.55,92.88,8700,8567.3
12:33:45,8800_PE,PE,ITM,70200,21375,2389,309.05,-287.65,90.98,8800,8567.3
12:33:45,8900_PE,PE,ITM,58425,-2775,882,390.25,-296.15,100.62,8900,8567.3
12:33:45,9000_PE,PE,ITM,232500,-2325,3450,478.05,-300.7,91.21,9000,8567.3
12:33:45,9100_PE,PE,ITM,13875,-750,193,572.65,-293.55,123.93,9100,8567.3
12:33:45,9200_PE,PE,ITM,11475,-450,85,653.65,-322.7,113.75,9200,8567.3
12:33:45,9300_PE,PE,ITM,6450,0,24,769.1,-295,96.99,9300,8567.3
12:36:48,7800_CE,CE,ITM,6450,-2775,175,751.1,230.85,133.43,7800,8576.9
12:36:48,7900_CE,CE,ITM,5100,975,145,649.4,181.55,0,7900,8576.9
12:36:48,8000_CE,CE,ITM,189975,-25800,4711,567.35,171.3,95.26,8000,8576.9
12:36:48,8100_CE,CE,ITM,22575,-29250,1932,467.45,137.45,90.1,8100,8576.9
12:36:48,8200_CE,CE,ITM,48525,-30450,11259,387.2,119.15,86.91,8200,8576.9
12:36:48,8300_CE,CE,ITM,160650,21825,30775,302.9,89,87.83,8300,8576.9
12:36:48,8400_CE,CE,ITM,314100,30825,76004,233.55,69.2,89.53,8400,8576.9
12:36:48,8500_CE,CE,ITM,990900,214800,223020,171.75,48,90.46,8500,8576.9
12:36:48,8600_CE,CE,OTM,671400,325350,171081,121.7,31.55,89.56,8600,8576.9
12:36:48,8700_CE,CE,OTM,701325,204825,164718,80.6,16.2,88.44,8700,8576.9
12:36:48,8800_CE,CE,OTM,777825,419850,166462,49.95,1.8,87.72,8800,8576.9
12:36:48,8900_CE,CE,OTM,410025,171225,86544,28.7,-7.65,87.52,8900,8576.9
12:36:48,9000_CE,CE,OTM,1696875,303075,189982,16,-11.7,87.46,9000,8576.9
12:36:48,9100_CE,CE,OTM,551250,248775,59167,7.85,-12.9,86.47,9100,8576.9
12:36:48,9200_CE,CE,OTM,618075,90975,49266,4,-11.7,85.77,9200,8576.9
12:36:48,9300_CE,CE,OTM,334425,-24075,21986,2.6,-9.15,87.2,9300,8576.9
12:36:48,7800_PE,PE,OTM,491625,162525,53730,8.85,-87.8,103.3,7800,8576.9
12:36:48,7900_PE,PE,OTM,390075,193875,51341,11.85,-107.5,100.28,7900,8576.9
12:36:48,8000_PE,PE,OTM,1826925,788025,203379,17.2,-130.95,97.61,8000,8576.9
12:36:48,8100_PE,PE,OTM,469350,265275,79268,24,-156.8,94.54,8100,8576.9
12:36:48,8200_PE,PE,OTM,863550,632700,127734,35.2,-183.95,92.84,8200,8576.9
12:36:48,8300_PE,PE,OTM,841725,607350,116697,54.25,-210.4,92.63,8300,8576.9
12:36:48,8400_PE,PE,OTM,1121100,853800,129027,83.4,-231.05,93.5,8400,8576.9
12:36:48,8500_PE,PE,OTM,1217775,584625,104286,121.5,-251.45,93.58,8500,8576.9
12:36:48,8600_PE,PE,ITM,238575,144750,24326,170.2,-268.9,93.88,8600,8576.9
12:36:48,8700_PE,PE,ITM,150975,70425,7094,228.85,-288.05,92.88,8700,8576.9
12:36:48,8800_PE,PE,ITM,70275,21450,2422,299,-297.7,90.98,8800,8576.9
12:36:48,8900_PE,PE,ITM,58650,-2550,886,392.4,-294,100.62,8900,8576.9
12:36:48,9000_PE,PE,ITM,233025,-1800,3468,468,-310.75,91.21,9000,8576.9
12:36:48,9100_PE,PE,ITM,13875,-750,193,572.65,-293.55,123.93,9100,8576.9
12:36:48,9200_PE,PE,ITM,11475,-450,85,653.65,-322.7,113.75,9200,8576.9
12:36:48,9300_PE,PE,ITM,6450,0,24,769.1,-295,96.99,9300,8576.9
12:39:53,7800_CE,CE,ITM,6525,-2700,176,754.9,234.65,133.43,7800,8577.4
12:39:53,7900_CE,CE,ITM,5100,975,145,649.4,181.55,0,7900,8577.4
12:39:53,8000_CE,CE,ITM,183150,-32625,4761,570.9,174.85,95.26,8000,8577.4
12:39:53,8100_CE,CE,ITM,22575,-29250,1932,478.8,148.8,90.1,8100,8577.4
12:39:53,8200_CE,CE,ITM,50025,-28950,11321,390.4,122.35,86.91,8200,8577.4
12:39:53,8300_CE,CE,ITM,160875,22050,30814,308.8,94.9,87.83,8300,8577.4
12:39:53,8400_CE,CE,ITM,313200,29925,76219,231.5,67.15,89.53,8400,8577.4
12:39:53,8500_CE,CE,ITM,990825,214725,223993,175.85,52.1,90.46,8500,8577.4
12:39:53,8600_CE,CE,OTM,668475,322425,172076,124.8,34.65,89.56,8600,8577.4
12:39:53,8700_CE,CE,OTM,697725,201225,165665,78.3,13.9,88.44,8700,8577.4
12:39:53,8800_CE,CE,OTM,781200,423225,167410,51.45,3.3,87.72,8800,8577.4
12:39:53,8900_CE,CE,OTM,405225,166425,87135,29.6,-6.75,87.52,8900,8577.4
12:39:53,9000_CE,CE,OTM,1695375,301575,191013,16.2,-11.5,87.46,9000,8577.4
